dTime;Accel_X;Accel_Y;Accel_Z;Gyro_X;Gyro_Y;Gyro_Z;Mag_X;Mag_Y;Mag_Z;q1;q2;q3;q4
[s];[m/s^2];[m/s^2];[m/s^2];[rad/s];[rad/s];[rad/s];[uT];[uT];[uT];[-];[-];[-];[-]

61.504990;-0.218750;-3.457031;9.417969;0.601563;-0.560547;0.011719;-8.750000;23.375000;-35.875000;-0.157959;0.013916;-0.075134;0.984497
61.514999;-0.218750;-3.457031;9.417969;0.601563;-0.560547;0.011719;-8.750000;23.375000;-35.875000;-0.157959;0.013916;-0.075134;0.984497
61.554977;0.242188;-2.996094;9.457031;0.625000;-0.613281;-0.042969;-9.500000;22.250000;-36.687500;-0.143311;-0.002014;-0.073486;0.986938
61.561996;0.242188;-2.996094;9.457031;0.625000;-0.613281;-0.042969;-9.500000;22.250000;-36.687500;-0.143311;-0.002014;-0.073486;0.986938
61.591995;0.281250;-2.917969;9.679688;0.587891;-0.583984;0.005859;-9.500000;22.250000;-36.687500;-0.129272;-0.018860;-0.071533;0.988831
61.607986;0.472656;-2.652344;9.562500;0.587891;-0.583984;0.005859;-10.187500;22.250000;-37.500000;-0.129272;-0.018860;-0.071533;0.988831
61.623001;0.472656;-2.652344;9.562500;0.587891;-0.583984;0.005859;-10.187500;22.250000;-37.500000;-0.129272;-0.018860;-0.071533;0.988831
61.655991;0.703125;-2.382813;9.457031;0.566406;-0.621094;0.013672;-11.312500;19.375000;-37.875000;-0.116943;-0.034668;-0.068970;0.990112
61.674973;0.777344;-2.230469;9.562500;0.566406;-0.621094;0.013672;-11.312500;19.375000;-37.875000;-0.116943;-0.034668;-0.068970;0.990112
61.705978;0.968750;-2.230469;9.527344;0.685547;-0.632813;-0.007813;-12.375000;18.250000;-38.687500;-0.102173;-0.052246;-0.066528;0.991150
61.711990;0.968750;-2.230469;9.527344;0.685547;-0.632813;-0.007813;-12.375000;18.250000;-38.687500;-0.102173;-0.052246;-0.066528;0.991150
61.742996;1.125000;-2.343750;9.035156;0.503906;-0.861328;0.109375;-12.375000;18.250000;-38.687500;-0.089172;-0.069641;-0.063293;0.991577
61.754990;1.125000;-2.343750;9.035156;0.503906;-0.861328;0.109375;-13.500000;17.875000;-39.875000;-0.089172;-0.069641;-0.063293;0.991577
61.774979;1.468750;-1.808594;9.605469;0.503906;-0.861328;0.109375;-13.500000;17.875000;-39.875000;-0.089172;-0.069641;-0.063293;0.991577
61.814987;1.851563;-1.003906;9.835938;0.324219;-0.818359;0.029297;-15.312500;18.250000;-39.500000;-0.080566;-0.092651;-0.057861;0.990723
61.824997;2.003906;-1.347656;9.183594;0.324219;-0.818359;0.029297;-15.312500;18.250000;-39.500000;-0.080566;-0.092651;-0.057861;0.990723
61.854996;2.312500;-1.117188;9.105469;0.511719;-1.044922;0.005859;-17.875000;17.125000;-39.500000;-0.071655;-0.115540;-0.055115;0.989197
61.862991;2.312500;-1.117188;9.105469;0.511719;-1.044922;0.005859;-17.875000;17.125000;-39.500000;-0.071655;-0.115540;-0.055115;0.989197
61.892990;2.578125;-1.117188;9.453125;0.455078;-1.150391;-0.003906;-17.875000;17.125000;-39.500000;-0.061462;-0.144104;-0.052246;0.986267
61.917984;3.000000;-0.734375;9.683594;0.455078;-1.150391;-0.003906;-19.375000;15.687500;-39.500000;-0.061462;-0.144104;-0.052246;0.986267
61.939987;3.000000;-0.734375;9.683594;0.304688;-0.945313;-0.056641;-19.375000;15.687500;-39.500000;-0.054199;-0.170959;-0.049194;0.982544
61.957993;3.269531;-0.925781;9.074219;0.304688;-0.945313;-0.056641;-22.250000;13.875000;-39.500000;-0.054199;-0.170959;-0.049194;0.982544
61.972000;3.269531;-0.925781;9.074219;0.304688;-0.945313;-0.056641;-22.250000;13.875000;-39.500000;-0.054199;-0.170959;-0.049194;0.982544
62.004990;3.460938;-1.273438;9.074219;0.595703;-1.103516;0.025391;-24.125000;14.562500;-39.500000;-0.043335;-0.197754;-0.045715;0.978210
62.014999;3.804688;-1.117188;9.070313;0.595703;-1.103516;0.025391;-24.125000;14.562500;-39.500000;-0.043335;-0.197754;-0.045715;0.978210
62.049973;4.035156;-0.503906;9.140625;0.269531;-1.033203;0.130859;-24.125000;14.562500;-39.500000;-0.034424;-0.223267;-0.040100;0.973328
62.064987;4.035156;-0.503906;9.140625;0.269531;-1.033203;0.130859;-25.562500;13.875000;-38.312500;-0.034424;-0.223267;-0.040100;0.973328
62.093002;4.457031;-0.085938;8.957031;0.306641;-0.751953;-0.062500;-25.562500;13.875000;-38.312500;-0.027283;-0.244385;-0.036987;0.968567
62.107986;4.531250;-0.851563;8.335938;0.306641;-0.751953;-0.062500;-25.562500;13.125000;-38.312500;-0.027283;-0.244385;-0.036987;0.968567
62.124985;4.531250;-0.851563;8.335938;0.306641;-0.751953;-0.062500;-25.562500;13.125000;-38.312500;-0.027283;-0.244385;-0.036987;0.968567
62.162979;4.687500;-0.503906;9.105469;0.539063;-0.744141;0.052734;-29.250000;11.687500;-39.937500;-0.018433;-0.264404;-0.033264;0.963684
62.176987;4.722656;-0.199219;8.648438;0.539063;-0.744141;0.052734;-29.250000;11.687500;-39.937500;-0.018433;-0.264404;-0.033264;0.963684
62.200974;4.914063;-0.429688;7.347656;0.224609;-0.437500;0.029297;-29.250000;11.687500;-39.937500;-0.009888;-0.275452;-0.030396;0.960754
62.214981;4.914063;-0.429688;7.347656;0.224609;-0.437500;0.029297;-28.125000;10.562500;-37.500000;-0.009888;-0.275452;-0.030396;0.960754
62.240982;5.183594;-0.160156;7.843750;0.287109;-0.716797;0.097656;-28.125000;10.562500;-37.500000;-0.005676;-0.290894;-0.026794;0.956360
62.254990;5.183594;-0.160156;7.843750;0.287109;-0.716797;0.097656;-30.687500;11.312500;-37.125000;-0.005676;-0.290894;-0.026794;0.956360
62.294998;5.875000;-0.238281;7.570313;0.082031;-0.628906;0.035156;-30.687500;11.312500;-37.125000;-0.002319;-0.304626;-0.025085;0.952148
62.304977;5.875000;-0.238281;7.570313;0.082031;-0.628906;0.035156;-30.312500;10.937500;-37.500000;-0.002319;-0.304626;-0.025085;0.952148
62.327988;6.066406;0.105469;8.031250;0.082031;-0.628906;0.035156;-30.312500;10.937500;-37.500000;-0.002319;-0.304626;-0.025085;0.952148
62.347977;6.066406;0.105469;8.031250;0.267578;-0.701172;0.031250;-30.312500;10.937500;-37.500000;-0.000183;-0.322449;-0.022461;0.946350
62.369980;6.066406;0.375000;8.457031;0.267578;-0.701172;0.031250;-32.875000;10.562500;-35.875000;-0.000183;-0.322449;-0.022461;0.946350
62.381973;6.066406;0.375000;8.457031;0.267578;-0.701172;0.031250;-32.875000;10.562500;-35.875000;-0.000183;-0.322449;-0.022461;0.946350
62.427994;6.292969;-0.160156;7.535156;0.109375;-0.521484;-0.007813;-34.000000;10.562500;-35.500000;0.003845;-0.334778;-0.021606;0.942017
62.431992;6.292969;-0.160156;7.535156;0.109375;-0.521484;-0.007813;-34.000000;10.562500;-35.500000;0.003845;-0.334778;-0.021606;0.942017
62.464981;6.371094;0.222656;7.914063;0.136719;-0.558594;0.048828;-34.687500;10.937500;-36.250000;0.005188;-0.347778;-0.019897;0.937378
62.472000;6.371094;0.222656;7.914063;0.136719;-0.558594;0.048828;-34.687500;10.937500;-36.250000;0.005188;-0.347778;-0.019897;0.937378
62.500992;6.601563;0.261719;7.464844;0.066406;-0.355469;-0.015625;-34.687500;10.937500;-36.250000;0.009033;-0.357788;-0.018066;0.933594
62.519974;6.601563;-0.085938;6.925781;0.066406;-0.355469;-0.015625;-33.250000;9.812500;-35.875000;0.009033;-0.357788;-0.018066;0.933594
62.532974;6.601563;-0.085938;6.925781;0.066406;-0.355469;-0.015625;-33.250000;9.812500;-35.875000;0.009033;-0.357788;-0.018066;0.933594
62.578995;6.871094;0.105469;6.847656;0.285156;-0.509766;-0.011719;-35.437500;10.187500;-35.500000;0.012939;-0.368652;-0.015625;0.929321
62.582993;6.871094;0.105469;6.847656;0.285156;-0.509766;-0.011719;-35.437500;10.187500;-35.500000;0.012939;-0.368652;-0.015625;0.929321
62.615982;7.027344;-0.007813;6.425781;0.050781;-0.468750;0.023438;-36.562500;9.500000;-33.437500;0.017212;-0.378723;-0.014526;0.925232
62.623001;7.027344;-0.007813;6.425781;0.050781;-0.468750;0.023438;-36.562500;9.500000;-33.437500;0.017212;-0.378723;-0.014526;0.925232
62.653000;6.988281;0.605469;6.695313;0.117188;-0.621094;0.011719;-36.562500;9.500000;-33.437500;0.016785;-0.391968;-0.013123;0.919739
62.666000;6.988281;0.605469;6.695313;0.117188;-0.621094;0.011719;-36.500000;9.812500;-34.250000;0.016785;-0.391968;-0.013123;0.919739
62.689987;7.214844;0.605469;6.695313;0.097656;-0.613281;-0.066406;-36.500000;9.812500;-34.250000;0.021362;-0.405518;-0.012329;0.913757
62.719986;7.250000;0.105469;6.425781;0.097656;-0.613281;-0.066406;-37.250000;9.125000;-33.062500;0.021362;-0.405518;-0.012329;0.913757
62.742996;7.410156;0.183594;6.308594;-0.039063;-0.734375;0.066406;-37.250000;9.125000;-33.062500;0.020447;-0.420227;-0.012329;0.907104
62.751999;7.410156;0.183594;6.308594;-0.039063;-0.734375;0.066406;-37.250000;9.125000;-33.062500;0.020447;-0.420227;-0.012329;0.907104
62.778000;7.554688;1.179688;7.191406;-0.039063;-0.734375;0.066406;-39.062500;7.625000;-31.062500;0.020447;-0.420227;-0.012329;0.907104
62.801987;7.636719;0.492188;6.425781;0.255859;-0.308594;-0.148438;-39.062500;7.625000;-31.062500;0.025879;-0.433411;-0.011047;0.900757
62.814987;7.636719;0.492188;6.425781;0.255859;-0.308594;-0.148438;-39.062500;8.750000;-29.812500;0.025879;-0.433411;-0.011047;0.900757
62.843002;7.710938;-0.429688;4.929688;-0.025391;-0.785156;0.093750;-39.062500;8.750000;-29.812500;0.027710;-0.443909;-0.011475;0.895569
62.867996;7.867188;0.527344;5.812500;-0.025391;-0.785156;0.093750;-40.187500;9.812500;-30.625000;0.027710;-0.443909;-0.011475;0.895569
62.881973;7.867188;0.527344;5.812500;-0.025391;-0.785156;0.093750;-40.187500;9.812500;-30.625000;0.027710;-0.443909;-0.011475;0.895569
62.916000;8.015625;1.140625;6.273438;-0.097656;-0.531250;-0.091797;-41.312500;8.375000;-27.812500;0.026794;-0.460266;-0.010986;0.887329
62.924973;8.019531;0.335938;5.773438;-0.097656;-0.531250;-0.091797;-41.312500;8.375000;-27.812500;0.026794;-0.460266;-0.010986;0.887329
62.952988;8.175781;0.375000;5.390625;-0.078125;-0.380859;-0.046875;-41.312500;8.375000;-27.812500;0.026794;-0.470032;-0.013306;0.882141
62.964981;8.175781;0.375000;5.390625;-0.078125;-0.380859;-0.046875;-42.000000;8.375000;-27.812500;0.026794;-0.470032;-0.013306;0.882141
63.001999;8.253906;0.566406;5.199219;-0.031250;-0.291016;-0.033203;-42.000000;8.375000;-27.812500;0.026245;-0.477234;-0.014343;0.878296
63.016983;8.363281;0.644531;4.816406;-0.031250;-0.291016;-0.033203;-42.000000;8.750000;-27.812500;0.026245;-0.477234;-0.014343;0.878296
63.032974;8.363281;0.644531;4.816406;-0.031250;-0.291016;-0.033203;-42.000000;8.750000;-27.812500;0.026245;-0.477234;-0.014343;0.878296
63.064987;8.281250;0.566406;4.929688;-0.025391;-0.406250;-0.021484;-42.375000;8.375000;-27.437500;0.025940;-0.484314;-0.015564;0.874390
63.072983;8.281250;0.566406;4.929688;-0.025391;-0.406250;-0.021484;-42.375000;8.375000;-27.437500;0.025940;-0.484314;-0.015564;0.874390
63.102982;8.437500;0.910156;5.390625;0.033203;-0.228516;-0.087891;-42.375000;8.375000;-27.437500;0.026917;-0.491638;-0.015991;0.870239
63.117996;8.515625;0.605469;5.199219;0.033203;-0.228516;-0.087891;-42.750000;6.562500;-28.187500;0.026917;-0.491638;-0.015991;0.870239
63.153000;8.515625;0.183594;4.703125;-0.115234;-0.242188;-0.001953;-42.750000;6.562500;-28.187500;0.026855;-0.495789;-0.017578;0.867859
63.164993;8.515625;0.183594;4.703125;-0.115234;-0.242188;-0.001953;-43.125000;8.750000;-26.625000;0.026855;-0.495789;-0.017578;0.867859
63.192978;8.515625;0.757813;5.582031;0.197266;-0.140625;-0.095703;-43.125000;8.750000;-26.625000;0.028870;-0.502686;-0.016418;0.863831
63.207993;8.636719;1.027344;5.812500;0.197266;-0.140625;-0.095703;-43.500000;9.125000;-26.187500;0.028870;-0.502686;-0.016418;0.863831
63.222000;8.636719;1.027344;5.812500;0.197266;-0.140625;-0.095703;-43.500000;9.125000;-26.187500;0.028870;-0.502686;-0.016418;0.863831
63.251999;8.554688;0.335938;4.777344;-0.017578;0.050781;-0.039063;-43.500000;9.125000;-26.187500;0.031799;-0.501343;-0.017639;0.864502
63.269974;8.476563;0.644531;4.511719;-0.017578;0.050781;-0.039063;-43.500000;8.000000;-25.000000;0.031799;-0.501343;-0.017639;0.864502
63.299973;8.402344;0.875000;4.816406;0.130859;0.003906;-0.058594;-43.500000;8.000000;-25.000000;0.033447;-0.501221;-0.017395;0.864502
63.314987;8.402344;0.875000;4.816406;0.130859;0.003906;-0.058594;-42.750000;6.562500;-27.000000;0.033447;-0.501221;-0.017395;0.864502
63.343002;8.480469;0.644531;5.468750;0.003906;0.322266;-0.027344;-42.750000;6.562500;-27.000000;0.037048;-0.498535;-0.016541;0.865906
63.351974;8.480469;0.644531;5.468750;0.003906;0.322266;-0.027344;-42.750000;6.562500;-27.000000;0.037048;-0.498535;-0.016541;0.865906
63.379990;8.441406;0.644531;5.277344;0.003906;0.322266;-0.027344;-44.187500;6.937500;-27.437500;0.037048;-0.498535;-0.016541;0.865906
63.399979;8.097656;0.527344;4.777344;-0.128906;0.552734;0.062500;-44.187500;6.937500;-27.437500;0.034302;-0.486694;-0.017700;0.872742
63.414993;8.097656;0.527344;4.777344;-0.128906;0.552734;0.062500;-41.625000;6.562500;-27.812500;0.034302;-0.486694;-0.017700;0.872742
63.440994;8.136719;0.835938;4.968750;-0.050781;0.599609;0.011719;-41.625000;6.562500;-27.812500;0.032959;-0.473999;-0.017151;0.879700
63.469986;7.937500;0.527344;5.277344;-0.050781;0.599609;0.011719;-40.937500;7.312500;-29.000000;0.032959;-0.473999;-0.017151;0.879700
63.490982;7.937500;0.527344;5.277344;-0.193359;0.671875;-0.007813;-40.937500;7.312500;-29.000000;0.029968;-0.459839;-0.017822;0.887329
63.501999;8.093750;0.835938;5.390625;-0.193359;0.671875;-0.007813;-40.937500;7.312500;-29.000000;0.029968;-0.459839;-0.017822;0.887329
63.529984;8.097656;0.757813;5.542969;-0.193359;0.671875;-0.007813;-41.625000;6.937500;-29.875000;0.029968;-0.459839;-0.017822;0.887329
63.549973;8.171875;0.757813;6.003906;-0.056641;0.546875;-0.019531;-41.625000;6.937500;-29.875000;0.028442;-0.446594;-0.018372;0.894104
63.567978;8.171875;0.757813;6.003906;-0.056641;0.546875;-0.019531;-40.562500;8.000000;-29.812500;0.028442;-0.446594;-0.018372;0.894104
63.589981;7.898438;0.527344;6.656250;0.173828;0.603516;-0.011719;-40.562500;8.000000;-29.812500;0.028748;-0.433716;-0.018311;0.900391
63.620987;7.871094;0.835938;6.960938;0.173828;0.603516;-0.011719;-38.750000;8.375000;-31.437500;0.028748;-0.433716;-0.018311;0.900391
63.631973;7.871094;0.835938;6.960938;0.173828;0.603516;-0.011719;-38.750000;8.375000;-31.437500;0.028748;-0.433716;-0.018311;0.900391
63.666000;7.480469;0.414063;6.117188;-0.109375;0.939453;-0.044922;-38.375000;8.750000;-32.625000;0.029968;-0.413696;-0.019287;0.909729
63.674973;7.253906;0.605469;5.964844;-0.109375;0.939453;-0.044922;-38.375000;8.750000;-32.625000;0.029968;-0.413696;-0.019287;0.909729
63.697983;7.253906;0.605469;5.964844;0.017578;0.742188;-0.031250;-38.375000;8.750000;-32.625000;0.029114;-0.394897;-0.019714;0.918030
63.719986;7.027344;0.796875;6.847656;0.017578;0.742188;-0.031250;-36.875000;8.375000;-34.250000;0.029114;-0.394897;-0.019714;0.918030
63.731979;7.027344;0.796875;6.847656;0.017578;0.742188;-0.031250;-36.875000;8.375000;-34.250000;0.029114;-0.394897;-0.019714;0.918030
63.764999;6.984375;0.683594;6.847656;-0.185547;0.986328;-0.076172;-35.062500;7.625000;-35.875000;0.029236;-0.374390;-0.020752;0.926575
63.791000;6.714844;0.527344;6.769531;-0.148438;0.884766;0.009766;-35.062500;7.625000;-35.875000;0.024963;-0.352234;-0.022156;0.935303
63.809982;6.679688;1.066406;7.226563;-0.148438;0.884766;0.009766;-35.062500;9.500000;-37.125000;0.024963;-0.352234;-0.022156;0.935303
63.822983;6.679688;1.066406;7.226563;-0.148438;0.884766;0.009766;-35.062500;9.500000;-37.125000;0.024963;-0.352234;-0.022156;0.935303
63.852982;6.488281;0.875000;8.148438;-0.125000;1.074219;-0.148438;-35.062500;9.500000;-37.125000;0.024170;-0.330627;-0.024231;0.943115
63.867996;5.988281;0.031250;8.300781;-0.125000;1.074219;-0.148438;-32.500000;8.375000;-36.687500;0.024170;-0.330627;-0.024231;0.943115
63.881973;5.988281;0.031250;8.300781;-0.125000;1.074219;-0.148438;-32.500000;8.375000;-36.687500;0.024170;-0.330627;-0.024231;0.943115
63.916000;5.683594;-0.238281;7.726563;-0.351563;1.306641;-0.048828;-30.687500;8.750000;-38.312500;0.020020;-0.301880;-0.027893;0.952759
63.934982;5.296875;0.453125;7.804688;-0.351563;1.306641;-0.048828;-30.687500;8.750000;-38.312500;0.020020;-0.301880;-0.027893;0.952759
63.964981;5.070313;0.644531;8.417969;-0.162109;1.070313;-0.066406;-28.125000;9.812500;-39.125000;0.014771;-0.274719;-0.029297;0.960999
63.972000;5.070313;0.644531;8.417969;-0.162109;1.070313;-0.066406;-28.125000;9.812500;-39.125000;0.014771;-0.274719;-0.029297;0.960999
64.001984;4.648438;-0.085938;8.148438;-0.365234;1.201172;-0.054688;-28.125000;9.812500;-39.125000;0.010132;-0.245483;-0.032898;0.968811
64.014984;4.648438;-0.085938;8.148438;-0.365234;1.201172;-0.054688;-25.562500;8.750000;-40.750000;0.010132;-0.245483;-0.032898;0.968811
64.034973;4.226563;0.222656;8.109375;-0.365234;1.201172;-0.054688;-25.562500;8.750000;-40.750000;0.010132;-0.245483;-0.032898;0.968811
64.065979;3.843750;-0.238281;9.035156;-0.214844;1.060547;-0.013672;-24.437500;9.500000;-41.125000;0.002441;-0.217102;-0.036377;0.975464
64.084961;3.726563;0.144531;9.261719;-0.214844;1.060547;-0.013672;-24.437500;9.500000;-41.125000;0.002441;-0.217102;-0.036377;0.975464
64.115967;3.382813;-0.238281;9.261719;-0.404297;1.101563;-0.039063;-21.187500;11.687500;-41.125000;-0.004944;-0.189575;-0.038391;0.981079
64.122986;3.382813;-0.238281;9.261719;-0.404297;1.101563;-0.039063;-21.187500;11.687500;-41.125000;-0.004944;-0.189575;-0.038391;0.981079
64.152985;3.117188;-0.390625;9.562500;-0.365234;0.933594;0.023438;-21.187500;11.687500;-41.125000;-0.013611;-0.164001;-0.040527;0.985535
64.164978;3.117188;-0.390625;9.562500;-0.365234;0.933594;0.023438;-19.375000;11.312500;-42.375000;-0.013611;-0.164001;-0.040527;0.985535
64.184967;3.000000;0.105469;9.910156;-0.365234;0.933594;0.023438;-19.375000;11.312500;-42.375000;-0.013611;-0.164001;-0.040527;0.985535
64.222961;2.730469;-0.429688;9.035156;-0.154297;1.003906;-0.099609;-18.625000;11.312500;-43.125000;-0.016785;-0.140381;-0.042480;0.989075
64.231964;2.730469;-0.429688;9.035156;-0.154297;1.003906;-0.099609;-18.625000;11.312500;-43.125000;-0.016785;-0.140381;-0.042480;0.989075
64.264984;2.539063;-0.277344;9.296875;-0.185547;0.490234;0.050781;-17.125000;12.750000;-41.562500;-0.020325;-0.121765;-0.043701;0.991394
64.274963;2.464844;-0.007813;9.945313;-0.185547;0.490234;0.050781;-17.125000;12.750000;-41.562500;-0.020325;-0.121765;-0.043701;0.991394
64.302979;2.195313;-0.429688;9.523438;-0.214844;0.617188;-0.017578;-17.125000;12.750000;-41.562500;-0.024658;-0.107300;-0.044434;0.992920
64.324982;2.195313;-0.429688;9.523438;-0.214844;0.617188;-0.017578;-15.687500;12.750000;-42.312500;-0.024658;-0.107300;-0.044434;0.992920
64.352966;2.042969;-0.429688;9.640625;-0.167969;0.523438;-0.005859;-15.687500;12.750000;-42.312500;-0.028503;-0.093750;-0.045471;0.994141
64.367981;1.929688;-0.390625;9.835938;-0.167969;0.523438;-0.005859;-14.250000;12.750000;-42.312500;-0.028503;-0.093750;-0.045471;0.994141
64.383972;1.929688;-0.390625;9.835938;-0.167969;0.523438;-0.005859;-14.250000;12.750000;-42.312500;-0.028503;-0.093750;-0.045471;0.994141
64.412964;1.699219;-0.390625;10.101563;-0.042969;0.550781;-0.033203;-13.125000;13.125000;-42.312500;-0.030518;-0.081116;-0.046204;0.995178
64.421967;1.699219;-0.390625;10.101563;-0.042969;0.550781;-0.033203;-13.125000;13.125000;-42.312500;-0.030518;-0.081116;-0.046204;0.995178
64.467987;1.199219;-0.621094;9.722656;-0.250000;0.769531;-0.044922;-12.375000;13.500000;-43.125000;-0.032410;-0.064575;-0.047852;0.996216
64.471985;1.199219;-0.621094;9.722656;-0.250000;0.769531;-0.044922;-12.375000;13.500000;-43.125000;-0.032410;-0.064575;-0.047852;0.996216
64.501984;0.968750;-0.660156;9.800781;-0.230469;0.742188;-0.042969;-12.375000;13.500000;-43.125000;-0.038330;-0.044983;-0.049622;0.997009
64.514984;0.968750;-0.660156;9.800781;-0.230469;0.742188;-0.042969;-10.937500;15.312500;-43.562500;-0.038330;-0.044983;-0.049622;0.997009
64.542969;0.664063;-0.890625;9.839844;-0.242188;0.830078;0.007813;-10.937500;15.312500;-43.562500;-0.041748;-0.024719;-0.051697;0.997498
64.567963;0.320313;-1.347656;9.523438;-0.242188;0.830078;0.007813;-9.125000;14.625000;-41.937500;-0.041748;-0.024719;-0.051697;0.997498
64.592987;0.089844;-0.734375;10.144531;-0.021484;0.812500;-0.031250;-9.125000;14.625000;-41.937500;-0.043640;-0.006592;-0.051819;0.997681
64.601959;0.089844;-0.734375;10.144531;-0.021484;0.812500;-0.031250;-9.125000;14.625000;-41.937500;-0.043640;-0.006592;-0.051819;0.997681
64.629974;-0.179688;-1.195313;10.105469;-0.021484;0.812500;-0.031250;-8.750000;14.562500;-42.312500;-0.043640;-0.006592;-0.051819;0.997681
64.649963;-0.332031;-1.003906;10.144531;-0.001953;0.824219;0.062500;-8.750000;14.562500;-42.312500;-0.044861;0.014832;-0.052673;0.997498
64.667969;-0.332031;-1.003906;10.144531;-0.001953;0.824219;0.062500;-6.187500;14.937500;-42.312500;-0.044861;0.014832;-0.052673;0.997498
64.700958;-0.523438;-0.695313;9.949219;-0.175781;0.878906;0.000000;-6.187500;14.937500;-42.312500;-0.046326;0.036438;-0.053223;0.996826
64.719971;-0.714844;-1.117188;9.761719;-0.175781;0.878906;0.000000;-2.875000;14.250000;-42.312500;-0.046326;0.036438;-0.053223;0.996826
64.731964;-0.714844;-1.117188;9.761719;-0.175781;0.878906;0.000000;-2.875000;14.250000;-42.312500;-0.046326;0.036438;-0.053223;0.996826
64.764984;-0.945313;-0.812500;9.414063;-0.193359;0.736328;-0.009766;-2.500000;14.937500;-41.562500;-0.049255;0.056580;-0.053345;0.995728
64.774963;-1.136719;-1.042969;9.562500;-0.193359;0.736328;-0.009766;-2.500000;14.937500;-41.562500;-0.049255;0.056580;-0.053345;0.995728
64.796967;-1.136719;-1.042969;9.562500;0.097656;0.531250;0.017578;-2.500000;14.937500;-41.562500;-0.049988;0.071960;-0.054199;0.994690
64.830963;-1.250000;-1.347656;10.105469;0.097656;0.531250;0.017578;-1.812500;14.937500;-42.312500;-0.049988;0.071960;-0.054199;0.994690
64.849976;-1.441406;-0.890625;10.179688;0.019531;0.666016;0.011719;-1.812500;14.937500;-42.312500;-0.047729;0.086670;-0.054260;0.993591
64.870972;-1.519531;-0.621094;9.722656;0.019531;0.666016;0.011719;-0.312500;15.312500;-42.312500;-0.047729;0.086670;-0.054260;0.993591
64.881958;-1.519531;-0.621094;9.722656;0.019531;0.666016;0.011719;-0.312500;15.312500;-42.312500;-0.047729;0.086670;-0.054260;0.993591
64.915985;-1.863281;-1.003906;9.140625;-0.072266;0.683594;-0.064453;1.062500;16.437500;-40.750000;-0.047913;0.105164;-0.056458;0.991699
64.921967;-1.863281;-1.003906;9.140625;-0.072266;0.683594;-0.064453;1.062500;16.437500;-40.750000;-0.047913;0.105164;-0.056458;0.991699
64.967987;-2.132813;-0.964844;9.296875;-0.041016;0.621094;-0.103516;2.500000;15.312500;-41.562500;-0.048279;0.119995;-0.058044;0.989868
64.971985;-2.132813;-0.964844;9.296875;-0.041016;0.621094;-0.103516;2.500000;15.312500;-41.562500;-0.048279;0.119995;-0.058044;0.989868
65.001984;-2.324219;-1.003906;9.527344;-0.191406;0.601563;-0.105469;2.500000;15.312500;-41.562500;-0.049866;0.134033;-0.060974;0.987854
65.014984;-2.324219;-1.003906;9.527344;-0.191406;0.601563;-0.105469;2.875000;16.812500;-40.750000;-0.049866;0.134033;-0.060974;0.987854
65.034973;-2.746094;-1.156250;9.218750;-0.191406;0.601563;-0.105469;2.875000;16.812500;-40.750000;-0.049866;0.134033;-0.060974;0.987854
65.065979;-3.050781;-1.425781;8.839844;-0.353516;0.568359;-0.052734;4.375000;16.062500;-39.125000;-0.055481;0.149963;-0.063599;0.985107
65.072968;-3.050781;-1.425781;8.839844;-0.353516;0.568359;-0.052734;4.375000;16.062500;-39.125000;-0.055481;0.149963;-0.063599;0.985107
65.115967;-3.089844;-0.890625;9.414063;0.003906;0.375000;-0.150391;4.750000;16.812500;-39.500000;-0.060181;0.160522;-0.064697;0.983093
65.124969;-3.320313;-1.808594;9.871094;0.003906;0.375000;-0.150391;4.750000;16.812500;-39.500000;-0.060181;0.160522;-0.064697;0.983093
65.152985;-3.398438;-1.464844;9.718750;-0.191406;0.515625;-0.039063;4.750000;16.812500;-39.500000;-0.061279;0.171326;-0.067322;0.981018
65.164978;-3.398438;-1.464844;9.718750;-0.191406;0.515625;-0.039063;6.187500;17.125000;-39.875000;-0.061279;0.171326;-0.067322;0.981018
65.184967;-3.433594;-1.386719;10.027344;-0.191406;0.515625;-0.039063;6.187500;17.125000;-39.875000;-0.061279;0.171326;-0.067322;0.981018
65.214966;-3.550781;-1.425781;9.296875;0.031250;0.703125;-0.070313;6.937500;17.125000;-39.875000;-0.062012;0.184265;-0.068848;0.978516
65.231964;-3.550781;-1.425781;9.296875;0.031250;0.703125;-0.070313;6.937500;17.125000;-39.875000;-0.062012;0.184265;-0.068848;0.978516
65.264984;-3.703125;-1.656250;8.917969;0.052734;0.564453;-0.017578;9.500000;15.687500;-37.062500;-0.062622;0.202759;-0.071228;0.974609
65.271973;-3.703125;-1.656250;8.917969;0.052734;0.564453;-0.017578;9.500000;15.687500;-37.062500;-0.062622;0.202759;-0.071228;0.974609
65.302979;-3.589844;-1.117188;9.718750;0.123047;1.048828;-0.171875;9.500000;15.687500;-37.062500;-0.056030;0.221802;-0.076477;0.970459
65.317963;-4.046875;-2.113281;8.453125;0.123047;1.048828;-0.171875;10.187500;17.500000;-37.875000;-0.056030;0.221802;-0.076477;0.970459
65.332977;-4.046875;-2.113281;8.453125;0.123047;1.048828;-0.171875;10.187500;17.500000;-37.875000;-0.056030;0.221802;-0.076477;0.970459
65.365967;-4.164063;-1.386719;7.996094;0.089844;0.984375;-0.107422;10.937500;17.125000;-37.875000;-0.052246;0.244507;-0.080444;0.964905
